                                                Tanggal,Nama_Barang,Kategori,Harga_Satuan,Jumlah_Terjual,Ada_Promosi,Hari_Libur
2022-08-13,Telur,Protein,2000,89,0,0
2022-08-14,Telur,Protein,2000,90,0,0
2022-08-15,Telur,Protein,2000,70,0,0
2022-08-16,Telur,Protein,2000,77,0,0
2022-08-17,Telur,Protein,2000,67,0,0
2022-08-18,Telur,Protein,2000,80,0,0
2022-08-19,Telur,Protein,2000,68,0,0
2022-08-20,Telur,Protein,2000,65,0,0
2022-08-21,Telur,Protein,2000,99,0,0
2022-08-22,Telur,Protein,2000,88,0,0
2022-08-23,Telur,Protein,2000,69,0,0
2022-08-24,Telur,Protein,2000,83,0,0
2022-08-25,Telur,Protein,2000,78,0,0
2022-08-26,Telur,Protein,2000,76,0,0
2022-08-27,Telur,Protein,2000,113,0,0
2022-08-28,Telur,Protein,2000,101,0,0
2022-08-29,Telur,Protein,2000,95,0,0
2022-08-30,Telur,Protein,2000,81,0,0
2022-08-31,Telur,Protein,2000,65,0,0
2022-09-01,Telur,Protein,2000,68,0,0
2022-09-02,Telur,Protein,2000,87,0,0
2022-09-03,Telur,Protein,2000,102,0,0
2022-09-04,Telur,Protein,2000,95,0,0
2022-09-05,Telur,Protein,2000,88,0,0
2022-09-06,Telur,Protein,2000,111,0,0
2022-09-07,Telur,Protein,2000,89,0,0
2022-09-08,Telur,Protein,1800,130,1,0
2022-09-09,Telur,Protein,1800,104,1,0
2022-09-10,Telur,Protein,1800,137,1,0
2022-09-11,Telur,Protein,2000,75,0,0
2022-09-12,Telur,Protein,2000,108,0,0
2022-09-13,Telur,Protein,2000,69,0,0
2022-09-14,Telur,Protein,2000,75,0,0
2022-09-15,Telur,Protein,2000,83,0,0
2022-09-16,Telur,Protein,2000,65,0,0
2022-09-17,Telur,Protein,2000,100,0,0
2022-09-18,Telur,Protein,2000,84,0,0
2022-09-19,Telur,Protein,2000,95,0,0
2022-09-20,Telur,Protein,2000,85,0,0
2022-09-21,Telur,Protein,2000,54,0,0
2022-09-22,Telur,Protein,2000,92,0,0
2022-09-23,Telur,Protein,2000,82,0,0
2022-09-24,Telur,Protein,2000,90,0,0
2022-09-25,Telur,Protein,2000,112,0,0
2022-09-26,Telur,Protein,2000,102,0,0
2022-09-27,Telur,Protein,2000,74,0,0
2022-09-28,Telur,Protein,2000,67,0,0
2022-09-29,Telur,Protein,2000,59,0,0
2022-09-30,Telur,Protein,2000,98,0,0
2022-10-01,Telur,Protein,2000,105,0,0
2022-10-02,Telur,Protein,2000,88,0,0
2022-10-03,Telur,Protein,2000,80,0,0
2022-10-04,Telur,Protein,2000,85,0,0
2022-10-05,Telur,Protein,2000,93,0,0
2022-10-06,Telur,Protein,2000,91,0,0
2022-10-07,Telur,Protein,2000,116,0,0
2022-10-08,Telur,Protein,2000,107,0,0
2022-10-09,Telur,Protein,2000,100,0,0
2022-10-10,Telur,Protein,2000,96,0,0
2022-10-11,Telur,Protein,1800,118,1,0
2022-10-12,Telur,Protein,1800,124,1,0
2022-10-13,Telur,Protein,1800,139,1,0
2022-10-14,Telur,Protein,2000,79,0,0
2022-10-15,Telur,Protein,2000,89,0,0
2022-10-16,Telur,Protein,2000,93,0,0
2022-10-17,Telur,Protein,2000,108,0,0
2022-10-18,Telur,Protein,2000,70,0,0
2022-10-19,Telur,Protein,2000,93,0,0
2022-10-20,Telur,Protein,2000,109,0,0
2022-10-21,Telur,Protein,2000,77,0,0
2022-10-22,Telur,Protein,2000,108,0,0
2022-10-23,Telur,Protein,2000,115,0,0
2022-10-24,Telur,Protein,2000,104,0,0
2022-10-25,Telur,Protein,2000,69,0,0
2022-10-26,Telur,Protein,2000,118,0,0
2022-10-27,Telur,Protein,2000,62,0,0
2022-10-28,Telur,Protein,2000,77,0,0
2022-10-29,Telur,Protein,2000,72,0,0
2022-10-30,Telur,Protein,2000,106,0,0
2022-10-31,Telur,Protein,2000,97,0,0
2022-11-01,Telur,Protein,2000,95,0,0
2022-11-02,Telur,Protein,2000,87,0,0
2022-11-03,Telur,Protein,2000,110,0,0
2022-11-04,Telur,Protein,2000,120,0,0
2022-11-05,Telur,Protein,2000,116,0,0
2022-11-06,Telur,Protein,2000,105,0,0
2022-11-07,Telur,Protein,2000,78,0,0
2022-11-08,Telur,Protein,2000,107,0,0
2022-11-09,Telur,Protein,2000,110,0,0
2022-11-10,Telur,Protein,2000,81,0,0
2022-11-11,Telur,Protein,2000,91,0,0
2022-11-12,Telur,Protein,2000,103,0,0
2022-11-13,Telur,Protein,1800,135,1,0
2022-11-14,Telur,Protein,1800,123,1,0
2022-11-15,Telur,Protein,1800,150,1,0
2022-11-16,Telur,Protein,2000,100,0,0
2022-11-17,Telur,Protein,2000,96,0,0
2022-11-18,Telur,Protein,2000,103,0,0
2022-11-19,Telur,Protein,2000,115,0,0
2022-11-20,Telur,Protein,2000,98,0,0
2022-11-21,Telur,Protein,2000,98,0,0
2022-11-22,Telur,Protein,2000,98,0,0
2022-11-23,Telur,Protein,2000,102,0,0
2022-11-24,Telur,Protein,2000,89,0,0
2022-11-25,Telur,Protein,2000,92,0,0
2022-11-26,Telur,Protein,2000,90,0,0
2022-11-27,Telur,Protein,2000,97,0,0
2022-11-28,Telur,Protein,2000,71,0,0
2022-11-29,Telur,Protein,2000,61,0,0
2022-11-30,Telur,Protein,2000,58,0,0
2022-12-01,Telur,Protein,2000,71,0,0
2022-12-02,Telur,Protein,2000,92,0,0
2022-12-03,Telur,Protein,2000,131,0,0
2022-12-04,Telur,Protein,2000,95,0,0
2022-12-05,Telur,Protein,2000,111,0,0
2022-12-06,Telur,Protein,2000,118,0,0
2022-12-07,Telur,Protein,2000,89,0,0
2022-12-08,Telur,Protein,2000,73,0,0
2022-12-09,Telur,Protein,2000,106,0,0
2022-12-10,Telur,Protein,2000,116,0,0
2022-12-11,Telur,Protein,2000,108,0,0
2022-12-12,Telur,Protein,2000,94,0,0
2022-12-13,Telur,Protein,2000,98,0,0
2022-12-14,Telur,Protein,2000,79,0,0
2022-12-15,Telur,Protein,2000,76,0,0
2022-12-16,Telur,Protein,1800,105,1,0
2022-12-17,Telur,Protein,1800,153,1,0
2022-12-18,Telur,Protein,1800,126,1,0
2022-12-19,Telur,Protein,2000,76,0,0
2022-12-20,Telur,Protein,2000,95,0,0
2022-12-21,Telur,Protein,2000,79,0,0
2022-12-22,Telur,Protein,2000,95,0,0
2022-12-23,Telur,Protein,2000,89,0,0
2022-12-24,Telur,Protein,2000,106,0,0
2022-12-25,Telur,Protein,2000,107,0,1
2022-12-26,Telur,Protein,2000,84,0,0
2022-12-27,Telur,Protein,2000,79,0,0
2022-12-28,Telur,Protein,2000,82,0,0
2022-12-29,Telur,Protein,2000,61,0,0
2022-12-30,Telur,Protein,2000,84,0,0
2022-12-31,Telur,Protein,2000,88,0,0
2023-01-01,Telur,Protein,2000,154,0,1
2023-01-02,Telur,Protein,2000,103,0,0
2023-01-03,Telur,Protein,2000,71,0,0
2023-01-04,Telur,Protein,2000,102,0,0
2023-01-05,Telur,Protein,2000,80,0,0
2023-01-06,Telur,Protein,2000,83,0,0
2023-01-07,Telur,Protein,2000,116,0,0
2023-01-08,Telur,Protein,2000,78,0,0
2023-01-09,Telur,Protein,2000,83,0,0
2023-01-10,Telur,Protein,2000,102,0,0
2023-01-11,Telur,Protein,2000,86,0,0
2023-01-12,Telur,Protein,2000,87,0,0
2023-01-13,Telur,Protein,2000,78,0,0
2023-01-14,Telur,Protein,2000,89,0,0
2023-01-15,Telur,Protein,2000,101,0,0
2023-01-16,Telur,Protein,2000,86,0,0
2023-01-17,Telur,Protein,2000,57,0,0
2023-01-18,Telur,Protein,1800,123,1,0
2023-01-19,Telur,Protein,1800,106,1,0
2023-01-20,Telur,Protein,1800,94,1,0
2023-01-21,Telur,Protein,2000,95,0,0
2023-01-22,Telur,Protein,2000,80,0,0
2023-01-23,Telur,Protein,2000,74,0,0
2023-01-24,Telur,Protein,2000,86,0,0
2023-01-25,Telur,Protein,2000,92,0,0
2023-01-26,Telur,Protein,2000,80,0,0
2023-01-27,Telur,Protein,2000,84,0,0
2023-01-28,Telur,Protein,2000,98,0,0
2023-01-29,Telur,Protein,2000,104,0,0
2023-01-30,Telur,Protein,2000,76,0,0
2023-01-31,Telur,Protein,2000,61,0,0
2023-02-01,Telur,Protein,2000,62,0,0
2023-02-02,Telur,Protein,2000,60,0,0
2023-02-03,Telur,Protein,2000,60,0,0
2023-02-04,Telur,Protein,2000,70,0,0
2023-02-05,Telur,Protein,2000,84,0,0
2023-02-06,Telur,Protein,2000,67,0,0
2023-02-07,Telur,Protein,2000,78,0,0
2023-02-08,Telur,Protein,2000,82,0,0
2023-02-09,Telur,Protein,2000,65,0,0
2023-02-10,Telur,Protein,2000,65,0,0
2023-02-11,Telur,Protein,2000,74,0,0
2023-02-12,Telur,Protein,2000,53,0,0
2023-02-13,Telur,Protein,2000,77,0,0
2023-02-14,Telur,Protein,2000,85,0,0
2023-02-15,Telur,Protein,2000,76,0,0
2023-02-16,Telur,Protein,2000,63,0,0
2023-02-17,Telur,Protein,2000,77,0,0
2023-02-18,Telur,Protein,2000,68,0,0
2023-02-19,Telur,Protein,2000,70,0,0
2023-02-20,Telur,Protein,1800,117,1,0
2023-02-21,Telur,Protein,1800,94,1,0
2023-02-22,Telur,Protein,1800,79,1,0
2023-02-23,Telur,Protein,2000,56,0,0
2023-02-24,Telur,Protein,2000,85,0,0
2023-02-25,Telur,Protein,2000,83,0,0
2023-02-26,Telur,Protein,2000,70,0,0
2023-02-27,Telur,Protein,2000,74,0,0
2023-02-28,Telur,Protein,2000,79,0,0
2023-03-01,Telur,Protein,2000,43,0,0
2023-03-02,Telur,Protein,2000,56,0,0
2023-03-03,Telur,Protein,2000,89,0,0
2023-03-04,Telur,Protein,2000,95,0,0
2023-03-05,Telur,Protein,2000,57,0,0
2023-03-06,Telur,Protein,2000,55,0,0
2023-03-07,Telur,Protein,2000,67,0,0
2023-03-08,Telur,Protein,2000,77,0,0
2023-03-09,Telur,Protein,2000,72,0,0
2023-03-10,Telur,Protein,2000,75,0,0
2023-03-11,Telur,Protein,2000,64,0,0
2023-03-12,Telur,Protein,2000,52,0,0
2023-03-13,Telur,Protein,2000,57,0,0
2023-03-14,Telur,Protein,2000,81,0,0
2023-03-15,Telur,Protein,2000,68,0,0
2023-03-16,Telur,Protein,2000,54,0,0
2023-03-17,Telur,Protein,2000,47,0,0
2023-03-18,Telur,Protein,2000,77,0,0
2023-03-19,Telur,Protein,2000,84,0,0
2023-03-20,Telur,Protein,2000,69,0,0
2023-03-21,Telur,Protein,2000,43,0,0
2023-03-22,Telur,Protein,2000,65,0,0
2023-03-23,Telur,Protein,2000,60,0,0
2023-03-24,Telur,Protein,2000,65,0,0
2023-03-25,Telur,Protein,1800,87,1,0
2023-03-26,Telur,Protein,1800,96,1,0
2023-03-27,Telur,Protein,1800,69,1,0
2023-03-28,Telur,Protein,2000,57,0,0
2023-03-29,Telur,Protein,2000,67,0,0
2023-03-30,Telur,Protein,2000,51,0,0
2023-03-31,Telur,Protein,2000,66,0,0
2023-04-01,Telur,Protein,2000,71,0,0
2023-04-02,Telur,Protein,2000,60,0,0
2023-04-03,Telur,Protein,2000,55,0,0
2023-04-04,Telur,Protein,2000,50,0,0
2023-04-05,Telur,Protein,2000,57,0,0
2023-04-06,Telur,Protein,2000,49,0,0
2023-04-07,Telur,Protein,2000,53,0,0
2023-04-08,Telur,Protein,2000,86,0,0
2023-04-09,Telur,Protein,2000,70,0,0
2023-04-10,Telur,Protein,2000,59,0,0
2023-04-11,Telur,Protein,2000,62,0,0
2023-04-12,Telur,Protein,2000,64,0,0
2023-04-13,Telur,Protein,2000,59,0,0
2023-04-14,Telur,Protein,2000,50,0,0
2023-04-15,Telur,Protein,2000,79,0,0
2023-04-16,Telur,Protein,2000,68,0,0
2023-04-17,Telur,Protein,2000,58,0,0
2023-04-18,Telur,Protein,2000,74,0,0
2023-04-19,Telur,Protein,2000,79,0,0
2023-04-20,Telur,Protein,2000,64,0,0
2023-04-21,Telur,Protein,2000,59,0,0
2023-04-22,Telur,Protein,2000,98,0,1
2023-04-23,Telur,Protein,2000,97,0,1
2023-04-24,Telur,Protein,2000,58,0,0
2023-04-25,Telur,Protein,2000,50,0,0
2023-04-26,Telur,Protein,2000,48,0,0
2023-04-27,Telur,Protein,1800,61,1,0
2023-04-28,Telur,Protein,1800,93,1,0
2023-04-29,Telur,Protein,1800,70,1,0
2023-04-30,Telur,Protein,2000,50,0,0
2023-05-01,Telur,Protein,2000,34,0,0
2023-05-02,Telur,Protein,2000,46,0,0
2023-05-03,Telur,Protein,2000,51,0,0
2023-05-04,Telur,Protein,2000,38,0,0
2023-05-05,Telur,Protein,2000,51,0,0
2023-05-06,Telur,Protein,2000,38,0,0
2023-05-07,Telur,Protein,2000,47,0,0
2023-05-08,Telur,Protein,2000,62,0,0
2023-05-09,Telur,Protein,2000,57,0,0
2023-05-10,Telur,Protein,2000,61,0,0
2023-05-11,Telur,Protein,2000,48,0,0
2023-05-12,Telur,Protein,2000,42,0,0
2023-05-13,Telur,Protein,2000,31,0,0
2023-05-14,Telur,Protein,2000,63,0,0
2023-05-15,Telur,Protein,2000,48,0,0
2023-05-16,Telur,Protein,2000,60,0,0
2023-05-17,Telur,Protein,2000,59,0,0
2023-05-18,Telur,Protein,2000,47,0,0
2023-05-19,Telur,Protein,2000,62,0,0
2023-05-20,Telur,Protein,2000,64,0,0
2023-05-21,Telur,Protein,2000,42,0,0
2023-05-22,Telur,Protein,2000,50,0,0
2023-05-23,Telur,Protein,2000,53,0,0
2023-05-24,Telur,Protein,2000,71,0,0
2023-05-25,Telur,Protein,2000,49,0,0
2023-05-26,Telur,Protein,2000,60,0,0
2023-05-27,Telur,Protein,2000,68,0,0
2023-05-28,Telur,Protein,2000,60,0,0
2023-05-29,Telur,Protein,2000,50,0,0
2023-05-30,Telur,Protein,1800,82,1,0
2023-05-31,Telur,Protein,1800,78,1,0
2023-06-01,Telur,Protein,1800,76,1,0
2023-06-02,Telur,Protein,2000,51,0,0
2023-06-03,Telur,Protein,2000,53,0,0
2023-06-04,Telur,Protein,2000,55,0,0
2023-06-05,Telur,Protein,2000,50,0,0
2023-06-06,Telur,Protein,2000,60,0,0
2023-06-07,Telur,Protein,2000,52,0,0
2023-06-08,Telur,Protein,2000,55,0,0
2023-06-09,Telur,Protein,2000,53,0,0
2023-06-10,Telur,Protein,2000,53,0,0
2023-06-11,Telur,Protein,2000,54,0,0
2023-06-12,Telur,Protein,2000,42,0,0
2023-06-13,Telur,Protein,2000,67,0,0
2023-06-14,Telur,Protein,2000,42,0,0
2023-06-15,Telur,Protein,2000,56,0,0
2023-06-16,Telur,Protein,2000,51,0,0
2023-06-17,Telur,Protein,2000,60,0,0
2023-06-18,Telur,Protein,2000,63,0,0
2023-06-19,Telur,Protein,2000,67,0,0
2023-06-20,Telur,Protein,2000,63,0,0
2023-06-21,Telur,Protein,2000,45,0,0
2023-06-22,Telur,Protein,2000,39,0,0
2023-06-23,Telur,Protein,2000,65,0,0
2023-06-24,Telur,Protein,2000,60,0,0
2023-06-25,Telur,Protein,2000,79,0,0
2023-06-26,Telur,Protein,2000,54,0,0
2023-06-27,Telur,Protein,2000,59,0,0
2023-06-28,Telur,Protein,2000,43,0,0
2023-06-29,Telur,Protein,2000,54,0,0
2023-06-30,Telur,Protein,2000,43,0,0
2023-07-01,Telur,Protein,2000,60,0,0
2023-07-02,Telur,Protein,1800,91,1,0
2023-07-03,Telur,Protein,1800,65,1,0
2023-07-04,Telur,Protein,1800,89,1,0
2023-07-05,Telur,Protein,2000,66,0,0
2023-07-06,Telur,Protein,2000,43,0,0
2023-07-07,Telur,Protein,2000,71,0,0
2023-07-08,Telur,Protein,2000,66,0,0
2023-07-09,Telur,Protein,2000,63,0,0
2023-07-10,Telur,Protein,2000,65,0,0
2023-07-11,Telur,Protein,2000,55,0,0
2023-07-12,Telur,Protein,2000,64,0,0
2023-07-13,Telur,Protein,2000,71,0,0
2023-07-14,Telur,Protein,2000,57,0,0
2023-07-15,Telur,Protein,2000,77,0,0
2023-07-16,Telur,Protein,2000,71,0,0
2023-07-17,Telur,Protein,2000,70,0,0
2023-07-18,Telur,Protein,2000,86,0,0
2023-07-19,Telur,Protein,2000,81,0,0
2023-07-20,Telur,Protein,2000,79,0,0
2023-07-21,Telur,Protein,2000,66,0,0
2023-07-22,Telur,Protein,2000,81,0,0
2023-07-23,Telur,Protein,2000,77,0,0
2023-07-24,Telur,Protein,2000,51,0,0
2023-07-25,Telur,Protein,2000,86,0,0
2023-07-26,Telur,Protein,2000,80,0,0
2023-07-27,Telur,Protein,2000,84,0,0
2023-07-28,Telur,Protein,2000,81,0,0
2023-07-29,Telur,Protein,2000,80,0,0
2023-07-30,Telur,Protein,2000,62,0,0
2023-07-31,Telur,Protein,2000,69,0,0
2023-08-01,Telur,Protein,2000,64,0,0
2023-08-02,Telur,Protein,2000,45,0,0
2023-08-03,Telur,Protein,2000,87,0,0
2023-08-04,Telur,Protein,1800,98,1,0
2023-08-05,Telur,Protein,1800,104,1,0
2023-08-06,Telur,Protein,1800,121,1,0
2023-08-07,Telur,Protein,2000,87,0,0
2023-08-08,Telur,Protein,2000,77,0,0
2023-08-09,Telur,Protein,2000,69,0,0
2023-08-10,Telur,Protein,2000,71,0,0
2023-08-11,Telur,Protein,2000,76,0,0
2023-08-12,Telur,Protein,2000,109,0,0
2023-08-13,Telur,Protein,2000,85,0,0
2023-08-14,Telur,Protein,2000,77,0,0
2023-08-15,Telur,Protein,2000,61,0,0
2023-08-16,Telur,Protein,2000,108,0,0
2023-08-17,Telur,Protein,2000,80,0,0
2023-08-18,Telur,Protein,2000,80,0,0
2023-08-19,Telur,Protein,2000,72,0,0
2023-08-20,Telur,Protein,2000,70,0,0
2023-08-21,Telur,Protein,2000,84,0,0
2023-08-22,Telur,Protein,2000,72,0,0
2023-08-23,Telur,Protein,2000,62,0,0
2023-08-24,Telur,Protein,2000,65,0,0
2023-08-25,Telur,Protein,2000,91,0,0
2023-08-26,Telur,Protein,2000,91,0,0
2023-08-27,Telur,Protein,2000,105,0,0
2023-08-28,Telur,Protein,2000,73,0,0
2023-08-29,Telur,Protein,2000,77,0,0
2023-08-30,Telur,Protein,2000,55,0,0
2023-08-31,Telur,Protein,2000,88,0,0
2023-09-01,Telur,Protein,2000,94,0,0
2023-09-02,Telur,Protein,2000,86,0,0
2023-09-03,Telur,Protein,2000,97,0,0
2023-09-04,Telur,Protein,2000,96,0,0
2023-09-05,Telur,Protein,2000,100,0,0
2023-09-06,Telur,Protein,1800,96,1,0
2023-09-07,Telur,Protein,1800,108,1,0
2023-09-08,Telur,Protein,1800,120,1,0
2023-09-09,Telur,Protein,2000,78,0,0
2023-09-10,Telur,Protein,2000,109,0,0
2023-09-11,Telur,Protein,2000,71,0,0
2023-09-12,Telur,Protein,2000,84,0,0
2023-09-13,Telur,Protein,2000,107,0,0
2023-09-14,Telur,Protein,2000,107,0,0
2023-09-15,Telur,Protein,2000,100,0,0
2023-09-16,Telur,Protein,2000,94,0,0
2023-09-17,Telur,Protein,2000,89,0,0
2023-09-18,Telur,Protein,2000,73,0,0
2023-09-19,Telur,Protein,2000,92,0,0
2023-09-20,Telur,Protein,2000,82,0,0
2023-09-21,Telur,Protein,2000,94,0,0
2023-09-22,Telur,Protein,2000,105,0,0
2023-09-23,Telur,Protein,2000,60,0,0
2023-09-24,Telur,Protein,2000,107,0,0
2023-09-25,Telur,Protein,2000,85,0,0
2023-09-26,Telur,Protein,2000,83,0,0
2023-09-27,Telur,Protein,2000,104,0,0
2023-09-28,Telur,Protein,2000,99,0,0
2023-09-29,Telur,Protein,2000,74,0,0
2023-09-30,Telur,Protein,2000,105,0,0
2023-10-01,Telur,Protein,2000,99,0,0
2023-10-02,Telur,Protein,2000,93,0,0
2023-10-03,Telur,Protein,2000,80,0,0
2023-10-04,Telur,Protein,2000,111,0,0
2023-10-05,Telur,Protein,2000,93,0,0
2023-10-06,Telur,Protein,2000,101,0,0
2023-10-07,Telur,Protein,2000,122,0,0
2023-10-08,Telur,Protein,2000,100,0,0
2023-10-09,Telur,Protein,1800,103,1,0
2023-10-10,Telur,Protein,1800,107,1,0
2023-10-11,Telur,Protein,1800,120,1,0
2023-10-12,Telur,Protein,2000,100,0,0
2023-10-13,Telur,Protein,2000,103,0,0
2023-10-14,Telur,Protein,2000,110,0,0
2023-10-15,Telur,Protein,2000,79,0,0
2023-10-16,Telur,Protein,2000,106,0,0
2023-10-17,Telur,Protein,2000,87,0,0
2023-10-18,Telur,Protein,2000,107,0,0
2023-10-19,Telur,Protein,2000,119,0,0
2023-10-20,Telur,Protein,2000,75,0,0
2023-10-21,Telur,Protein,2000,86,0,0
2023-10-22,Telur,Protein,2000,107,0,0
2023-10-23,Telur,Protein,2000,55,0,0
2023-10-24,Telur,Protein,2000,90,0,0
2023-10-25,Telur,Protein,2000,86,0,0
2023-10-26,Telur,Protein,2000,104,0,0
2023-10-27,Telur,Protein,2000,93,0,0
2023-10-28,Telur,Protein,2000,97,0,0
2023-10-29,Telur,Protein,2000,140,0,0
2023-10-30,Telur,Protein,2000,109,0,0
2023-10-31,Telur,Protein,2000,102,0,0
2023-11-01,Telur,Protein,2000,108,0,0
2023-11-02,Telur,Protein,2000,110,0,0
2023-11-03,Telur,Protein,2000,102,0,0
2023-11-04,Telur,Protein,2000,97,0,0
2023-11-05,Telur,Protein,2000,105,0,0
2023-11-06,Telur,Protein,2000,99,0,0
2023-11-07,Telur,Protein,2000,82,0,0
2023-11-08,Telur,Protein,2000,96,0,0
2023-11-09,Telur,Protein,2000,94,0,0
2023-11-10,Telur,Protein,2000,91,0,0
2023-11-11,Telur,Protein,1800,133,1,0
2023-11-12,Telur,Protein,1800,127,1,0
2023-11-13,Telur,Protein,1800,146,1,0
2023-11-14,Telur,Protein,2000,107,0,0
2023-11-15,Telur,Protein,2000,87,0,0
2023-11-16,Telur,Protein,2000,91,0,0
2023-11-17,Telur,Protein,2000,114,0,0
2023-11-18,Telur,Protein,2000,104,0,0
2023-11-19,Telur,Protein,2000,141,0,0
2023-11-20,Telur,Protein,2000,94,0,0
2023-11-21,Telur,Protein,2000,94,0,0
2023-11-22,Telur,Protein,2000,99,0,0
2023-11-23,Telur,Protein,2000,96,0,0
2023-11-24,Telur,Protein,2000,120,0,0
2023-11-25,Telur,Protein,2000,113,0,0
2023-11-26,Telur,Protein,2000,117,0,0
2023-11-27,Telur,Protein,2000,93,0,0
2023-11-28,Telur,Protein,2000,97,0,0
2023-11-29,Telur,Protein,2000,118,0,0
2023-11-30,Telur,Protein,2000,88,0,0
2023-12-01,Telur,Protein,2000,89,0,0
2023-12-02,Telur,Protein,2000,119,0,0
2023-12-03,Telur,Protein,2000,93,0,0
2023-12-04,Telur,Protein,2000,103,0,0
2023-12-05,Telur,Protein,2000,108,0,0
2023-12-06,Telur,Protein,2000,88,0,0
2023-12-07,Telur,Protein,2000,100,0,0
2023-12-08,Telur,Protein,2000,95,0,0
2023-12-09,Telur,Protein,2000,101,0,0
2023-12-10,Telur,Protein,2000,120,0,0
2023-12-11,Telur,Protein,2000,98,0,0
2023-12-12,Telur,Protein,2000,90,0,0
2023-12-13,Telur,Protein,2000,112,0,0
2023-12-14,Telur,Protein,1800,143,1,0
2023-12-15,Telur,Protein,1800,138,1,0
2023-12-16,Telur,Protein,1800,125,1,0
2023-12-17,Telur,Protein,2000,78,0,0
2023-12-18,Telur,Protein,2000,88,0,0
2023-12-19,Telur,Protein,2000,92,0,0
2023-12-20,Telur,Protein,2000,115,0,0
2023-12-21,Telur,Protein,2000,74,0,0
2023-12-22,Telur,Protein,2000,105,0,0
2023-12-23,Telur,Protein,2000,108,0,0
2023-12-24,Telur,Protein,2000,108,0,0
2023-12-25,Telur,Protein,2000,161,0,1
2023-12-26,Telur,Protein,2000,112,0,0
2023-12-27,Telur,Protein,2000,106,0,0
2023-12-28,Telur,Protein,2000,113,0,0
2023-12-29,Telur,Protein,2000,104,0,0
2023-12-30,Telur,Protein,2000,119,0,0
2023-12-31,Telur,Protein,2000,97,0,0
2024-01-01,Telur,Protein,2000,133,0,1
2024-01-02,Telur,Protein,2000,99,0,0
2024-01-03,Telur,Protein,2000,67,0,0
2024-01-04,Telur,Protein,2000,91,0,0
2024-01-05,Telur,Protein,2000,105,0,0
2024-01-06,Telur,Protein,2000,97,0,0
2024-01-07,Telur,Protein,2000,100,0,0
2024-01-08,Telur,Protein,2000,94,0,0
2024-01-09,Telur,Protein,2000,79,0,0
2024-01-10,Telur,Protein,2000,83,0,0
2024-01-11,Telur,Protein,2000,92,0,0
2024-01-12,Telur,Protein,2000,94,0,0
2024-01-13,Telur,Protein,2000,89,0,0
2024-01-14,Telur,Protein,2000,92,0,0
2024-01-15,Telur,Protein,2000,75,0,0
2024-01-16,Telur,Protein,1800,108,1,0
2024-01-17,Telur,Protein,1800,106,1,0
2024-01-18,Telur,Protein,1800,123,1,0
2024-01-19,Telur,Protein,2000,105,0,0
2024-01-20,Telur,Protein,2000,91,0,0
2024-01-21,Telur,Protein,2000,103,0,0
2024-01-22,Telur,Protein,2000,91,0,0
2024-01-23,Telur,Protein,2000,94,0,0
2024-01-24,Telur,Protein,2000,85,0,0
2024-01-25,Telur,Protein,2000,94,0,0
2024-01-26,Telur,Protein,2000,71,0,0
2024-01-27,Telur,Protein,2000,82,0,0
2024-01-28,Telur,Protein,2000,71,0,0
2024-01-29,Telur,Protein,2000,74,0,0
2024-01-30,Telur,Protein,2000,65,0,0
2024-01-31,Telur,Protein,2000,115,0,0
2024-02-01,Telur,Protein,2000,94,0,0
2024-02-02,Telur,Protein,2000,72,0,0
2024-02-03,Telur,Protein,2000,87,0,0
2024-02-04,Telur,Protein,2000,80,0,0
2024-02-05,Telur,Protein,2000,73,0,0
2024-02-06,Telur,Protein,2000,80,0,0
2024-02-07,Telur,Protein,2000,55,0,0
2024-02-08,Telur,Protein,2000,85,0,0
2024-02-09,Telur,Protein,2000,85,0,0
2024-02-10,Telur,Protein,2000,73,0,0
2024-02-11,Telur,Protein,2000,106,0,0
2024-02-12,Telur,Protein,2000,69,0,0
2024-02-13,Telur,Protein,2000,73,0,0
2024-02-14,Telur,Protein,2000,73,0,0
2024-02-15,Telur,Protein,2000,76,0,0
2024-02-16,Telur,Protein,2000,69,0,0
2024-02-17,Telur,Protein,2000,79,0,0
2024-02-18,Telur,Protein,1800,78,1,0
2024-02-19,Telur,Protein,1800,101,1,0
2024-02-20,Telur,Protein,1800,95,1,0
2024-02-21,Telur,Protein,2000,71,0,0
2024-02-22,Telur,Protein,2000,62,0,0
2024-02-23,Telur,Protein,2000,76,0,0
2024-02-24,Telur,Protein,2000,86,0,0
2024-02-25,Telur,Protein,2000,102,0,0
2024-02-26,Telur,Protein,2000,76,0,0
2024-02-27,Telur,Protein,2000,68,0,0
2024-02-28,Telur,Protein,2000,78,0,0
2024-02-29,Telur,Protein,2000,66,0,0
2024-03-01,Telur,Protein,2000,62,0,0
2024-03-02,Telur,Protein,2000,52,0,0
2024-03-03,Telur,Protein,2000,77,0,0
2024-03-04,Telur,Protein,2000,74,0,0
2024-03-05,Telur,Protein,2000,76,0,0
2024-03-06,Telur,Protein,2000,72,0,0
2024-03-07,Telur,Protein,2000,71,0,0
2024-03-08,Telur,Protein,2000,73,0,0
2024-03-09,Telur,Protein,2000,68,0,0
2024-03-10,Telur,Protein,2000,72,0,0
2024-03-11,Telur,Protein,2000,77,0,0
2024-03-12,Telur,Protein,2000,58,0,0
2024-03-13,Telur,Protein,2000,61,0,0
2024-03-14,Telur,Protein,2000,93,0,0
