Tanggal,Nama_Barang,Kategori,Harga_Satuan,Jumlah_Terjual,Ada_Promosi,Hari_Libur
2024-11-27,Telur,Protein,1806,134,1,0
2024-11-28,Telur,Protein,1792,135,1,0
2024-11-29,Telur,Protein,2076,96,0,0
2024-11-30,Telur,Protein,2084,75,0,0
2024-12-01,Telur,Protein,2008,119,0,0
2024-12-02,Telur,Protein,1940,93,0,0
2024-12-03,Telur,Protein,2037,129,0,0
2024-12-04,Telur,Protein,1925,83,0,0
2024-12-05,Telur,Protein,1965,108,0,0
2024-12-06,Telur,Protein,1980,108,0,0
2024-12-07,Telur,Protein,1960,93,0,0
2024-12-08,Telur,Protein,2044,160,0,0
2024-12-09,Telur,Protein,2024,110,0,0
2024-12-10,Telur,Protein,1955,93,0,0
2024-12-11,Telur,Protein,1996,106,0,0
2024-12-12,Telur,Protein,1934,92,0,0
2024-12-13,Telur,Protein,1957,75,0,0
2024-12-14,Telur,Protein,1899,144,0,0
2024-12-15,Telur,Protein,1960,120,0,0
2024-12-16,Telur,Protein,2013,108,0,0
2024-12-17,Telur,Protein,1938,95,0,0
2024-12-18,Telur,Protein,2090,102,0,0
2024-12-19,Telur,Protein,1930,115,0,0
2024-12-20,Telur,Protein,2018,109,0,0
2024-12-21,Telur,Protein,2043,136,0,0
2024-12-22,Telur,Protein,1989,123,0,0
2024-12-23,Telur,Protein,2029,127,0,0
2024-12-24,Telur,Protein,2041,101,0,0
2024-12-25,Telur,Protein,1990,168,0,1
2024-12-26,Telur,Protein,1761,116,1,0
2024-12-27,Telur,Protein,1720,147,1,0
2024-12-28,Telur,Protein,1798,123,1,0
2024-12-29,Telur,Protein,2067,90,0,0
2024-12-30,Telur,Protein,2079,92,0,0
2024-12-31,Telur,Protein,2066,90,0,0
2025-01-01,Telur,Protein,2042,130,0,1
2025-01-02,Telur,Protein,2011,145,0,0
2025-01-03,Telur,Protein,1989,116,0,0
2025-01-04,Telur,Protein,1945,94,0,0
2025-01-05,Telur,Protein,2008,111,0,0
2025-01-06,Telur,Protein,1939,103,0,0
2025-01-07,Telur,Protein,2006,80,0,0
2025-01-08,Telur,Protein,2017,99,0,0
2025-01-09,Telur,Protein,2024,109,0,0
2025-01-10,Telur,Protein,1974,97,0,0
2025-01-11,Telur,Protein,2000,100,0,0
2025-01-12,Telur,Protein,1971,98,0,0
2025-01-13,Telur,Protein,2041,112,0,0
2025-01-14,Telur,Protein,1998,87,0,0
2025-01-15,Telur,Protein,2044,95,0,0
2025-01-16,Telur,Protein,2043,103,0,0
2025-01-17,Telur,Protein,2014,96,0,0
2025-01-18,Telur,Protein,2098,84,0,0
2025-01-19,Telur,Protein,1971,113,0,0
2025-01-20,Telur,Protein,2034,92,0,0
2025-01-21,Telur,Protein,1990,85,0,0
2025-01-22,Telur,Protein,1993,117,0,0
2025-01-23,Telur,Protein,2030,95,0,0
2025-01-24,Telur,Protein,2017,117,0,0
2025-01-25,Telur,Protein,1781,143,1,0
2025-01-26,Telur,Protein,1794,111,1,0
2025-01-27,Telur,Protein,1780,164,1,0
2025-01-28,Telur,Protein,2009,93,0,0
2025-01-29,Telur,Protein,2044,106,0,0
2025-01-30,Telur,Protein,2015,98,0,0
2025-01-31,Telur,Protein,2006,111,0,0
2025-02-01,Telur,Protein,1969,107,0,0
2025-02-02,Telur,Protein,1991,102,0,0
2025-02-03,Telur,Protein,1977,97,0,0
2025-02-04,Telur,Protein,2071,122,0,0
2025-02-05,Telur,Protein,2012,129,0,0
2025-02-06,Telur,Protein,2035,116,0,0
2025-02-07,Telur,Protein,2019,132,0,0
2025-02-08,Telur,Protein,1940,182,0,0
2025-02-09,Telur,Protein,2004,114,0,0
2025-02-10,Telur,Protein,2007,117,0,0
2025-02-11,Telur,Protein,2010,132,0,0
2025-02-12,Telur,Protein,2000,102,0,0
2025-02-13,Telur,Protein,2021,143,0,0
2025-02-14,Telur,Protein,2054,109,0,0
2025-02-15,Telur,Protein,1988,96,0,0
2025-02-16,Telur,Protein,2034,132,0,0
2025-02-17,Telur,Protein,2061,118,0,0
2025-02-18,Telur,Protein,2024,106,0,0
2025-02-19,Telur,Protein,2025,102,0,0
2025-02-20,Telur,Protein,1998,111,0,0
2025-02-21,Telur,Protein,2054,106,0,0
2025-02-22,Telur,Protein,1951,152,0,0
2025-02-23,Telur,Protein,1938,126,0,0
2025-02-24,Telur,Protein,1799,146,1,0
2025-02-25,Telur,Protein,1814,157,1,0
2025-02-26,Telur,Protein,1809,93,1,0
2025-02-27,Telur,Protein,1999,110,0,0
2025-02-28,Telur,Protein,1972,101,0,0
2025-03-01,Telur,Protein,1963,163,0,0
2025-03-02,Telur,Protein,1934,143,0,0
2025-03-03,Telur,Protein,1993,113,0,0
2025-03-04,Telur,Protein,1965,152,0,0
2025-03-05,Telur,Protein,2043,104,0,0
2025-03-06,Telur,Protein,1975,132,0,0
2025-03-07,Telur,Protein,2035,115,0,0
2025-03-08,Telur,Protein,1969,160,0,0
2025-03-09,Telur,Protein,2016,143,0,0
2025-03-10,Telur,Protein,2029,141,0,0
2025-03-11,Telur,Protein,2035,104,0,0
2025-03-12,Telur,Protein,2018,101,0,0
2025-03-13,Telur,Protein,2034,140,0,0
2025-03-14,Telur,Protein,2002,113,0,0
2025-03-15,Telur,Protein,2024,170,0,0
2025-03-16,Telur,Protein,1968,94,0,0
2025-03-17,Telur,Protein,2014,127,0,0
2025-03-18,Telur,Protein,1962,156,0,0
2025-03-19,Telur,Protein,2020,118,0,0
2025-03-20,Telur,Protein,1945,139,0,0
2025-03-21,Telur,Protein,2032,144,0,0
2025-03-22,Telur,Protein,2069,196,0,0
2025-03-23,Telur,Protein,1979,109,0,0
2025-03-24,Telur,Protein,1970,102,0,0
2025-03-25,Telur,Protein,2032,132,0,0
2025-03-26,Telur,Protein,1760,188,1,0
2025-03-27,Telur,Protein,1805,116,1,0
2025-03-28,Telur,Protein,1772,149,1,0
2025-03-29,Telur,Protein,2028,150,0,0
2025-03-30,Telur,Protein,2022,169,0,0
2025-03-31,Telur,Protein,2015,217,0,1
2025-04-01,Telur,Protein,1955,117,0,0
2025-04-02,Telur,Protein,2017,127,0,0
2025-04-03,Telur,Protein,2012,143,0,0
2025-04-04,Telur,Protein,1961,146,0,0
2025-04-05,Telur,Protein,2012,121,0,0
2025-04-06,Telur,Protein,2033,167,0,0
2025-04-07,Telur,Protein,2031,127,0,0
2025-04-08,Telur,Protein,2016,133,0,0
2025-04-09,Telur,Protein,1993,181,0,0
2025-04-10,Telur,Protein,1973,139,0,0
2025-04-11,Telur,Protein,2080,139,0,0
2025-04-12,Telur,Protein,2022,134,0,0
2025-04-13,Telur,Protein,2036,187,0,0
2025-04-14,Telur,Protein,2011,131,0,0
2025-04-15,Telur,Protein,2005,127,0,0
2025-04-16,Telur,Protein,2044,136,0,0
2025-04-17,Telur,Protein,1979,142,0,0
2025-04-18,Telur,Protein,2022,167,0,0
2025-04-19,Telur,Protein,1961,151,0,0
2025-04-20,Telur,Protein,1952,179,0,0
2025-04-21,Telur,Protein,1994,164,0,0
2025-04-22,Telur,Protein,2008,150,0,0
2025-04-23,Telur,Protein,2085,132,0,0
2025-04-24,Telur,Protein,1950,101,0,0
2025-04-25,Telur,Protein,1812,183,1,0
2025-04-26,Telur,Protein,1847,248,1,0
2025-04-27,Telur,Protein,1764,239,1,0
2025-04-28,Telur,Protein,2030,136,0,0
2025-04-29,Telur,Protein,2021,153,0,0
2025-04-30,Telur,Protein,1998,107,0,0
2025-05-01,Telur,Protein,2026,170,0,0
2025-05-02,Telur,Protein,2034,216,0,0
2025-05-03,Telur,Protein,2000,164,0,0
2025-05-04,Telur,Protein,2053,237,0,0
2025-05-05,Telur,Protein,1957,228,0,0
2025-05-06,Telur,Protein,2010,215,0,0
2025-05-07,Telur,Protein,2001,193,0,0
2025-05-08,Telur,Protein,1930,214,0,0
2025-05-09,Telur,Protein,2050,225,0,0
2025-05-10,Telur,Protein,2032,263,0,0
2025-05-11,Telur,Protein,2007,249,0,0
2025-05-12,Telur,Protein,2008,217,0,0
2025-05-13,Telur,Protein,2092,213,0,0
2025-05-14,Telur,Protein,1977,209,0,0
2025-05-15,Telur,Protein,2007,303,0,0
2025-05-16,Telur,Protein,2049,284,0,0
2025-05-17,Telur,Protein,1980,245,0,0
2025-05-18,Telur,Protein,1986,235,0,0
2025-05-19,Telur,Protein,2090,237,0,0
2025-05-20,Telur,Protein,2027,185,0,0
2025-05-21,Telur,Protein,1900,253,0,0
2025-05-22,Telur,Protein,1987,219,0,0
2025-05-23,Telur,Protein,2005,277,0,0
2025-05-24,Telur,Protein,1938,298,0,0
2025-05-25,Telur,Protein,1798,331,1,0
2025-05-26,Telur,Protein,1803,346,1,0
2025-05-27,Telur,Protein,1836,290,1,0
2025-05-28,Telur,Protein,2003,257,0,0
2025-05-29,Telur,Protein,2047,251,0,0
2025-05-30,Telur,Protein,2034,201,0,0
2025-05-31,Telur,Protein,2002,246,0,0
2022-01-01,Wortel,Sayuran,5852,12,0,1
2022-01-02,Wortel,Sayuran,6007,17,0,0
2022-01-03,Wortel,Sayuran,6092,18,0,0
2022-01-04,Wortel,Sayuran,6244,16,0,0
2022-01-05,Wortel,Sayuran,6134,19,0,0
2022-01-06,Wortel,Sayuran,6062,22,0,0
2022-01-07,Wortel,Sayuran,5985,17,0,0
2022-01-08,Wortel,Sayuran,6000,20,0,0
2022-01-09,Wortel,Sayuran,5881,7,0,0
2022-01-10,Wortel,Sayuran,6007,20,0,0
2022-01-11,Wortel,Sayuran,5909,18,0,0
2022-01-12,Wortel,Sayuran,6240,20,0,0
2022-01-13,Wortel,Sayuran,5993,22,0,0
2022-01-14,Wortel,Sayuran,5763,19,0,0
2022-01-15,Wortel,Sayuran,5812,18,0,0
2022-01-16,Wortel,Sayuran,6086,20,0,0
2022-01-17,Wortel,Sayuran,5922,20,0,0
2022-01-18,Wortel,Sayuran,6260,19,0,0
2022-01-19,Wortel,Sayuran,5908,21,0,0
2022-01-20,Wortel,Sayuran,6023,18,0,0
2022-01-21,Wortel,Sayuran,6069,23,0,0
2022-01-22,Wortel,Sayuran,5755,21,0,0
2022-01-23,Wortel,Sayuran,5960,16,0,0
2022-01-24,Wortel,Sayuran,6086,21,0,0
2022-01-25,Wortel,Sayuran,6105,17,0,0
2022-01-26,Wortel,Sayuran,6167,24,0,0
2022-01-27,Wortel,Sayuran,5375,27,1,0
2022-01-28,Wortel,Sayuran,5425,25,1,0
2022-01-29,Wortel,Sayuran,5426,18,1,0
2022-01-30,Wortel,Sayuran,6152,22,0,0
2022-01-31,Wortel,Sayuran,5842,17,0,0
2022-02-01,Wortel,Sayuran,6043,27,0,0
2022-02-02,Wortel,Sayuran,6037,23,0,0
2022-02-03,Wortel,Sayuran,5892,16,0,0
2022-02-04,Wortel,Sayuran,5840,20,0,0
2022-02-05,Wortel,Sayuran,6036,16,0,0
2022-02-06,Wortel,Sayuran,6160,23,0,0
2022-02-07,Wortel,Sayuran,5985,24,0,0
2022-02-08,Wortel,Sayuran,6016,23,0,0
2022-02-09,Wortel,Sayuran,6123,21,0,0
2022-02-10,Wortel,Sayuran,6105,25,0,0
2022-02-11,Wortel,Sayuran,6084,30,0,0
2022-02-12,Wortel,Sayuran,5888,26,0,0
2022-02-13,Wortel,Sayuran,5816,21,0,0
2022-02-14,Wortel,Sayuran,5692,20,0,0
2022-02-15,Wortel,Sayuran,5871,26,0,0
2022-02-16,Wortel,Sayuran,6164,24,0,0
2022-02-17,Wortel,Sayuran,6081,28,0,0
2022-02-18,Wortel,Sayuran,5905,22,0,0
2022-02-19,Wortel,Sayuran,5857,24,0,0
2022-02-20,Wortel,Sayuran,5874,32,0,0
2022-02-21,Wortel,Sayuran,6106,25,0,0
2022-02-22,Wortel,Sayuran,6010,22,0,0
2022-02-23,Wortel,Sayuran,5989,23,0,0
2022-02-24,Wortel,Sayuran,5879,20,0,0
2022-02-25,Wortel,Sayuran,6111,24,0,0
2022-02-26,Wortel,Sayuran,5323,31,1,0
2022-02-27,Wortel,Sayuran,5518,24,1,0
2022-02-28,Wortel,Sayuran,5458,29,1,0
2022-03-01,Wortel,Sayuran,5982,23,0,0
2022-03-02,Wortel,Sayuran,6153,20,0,0
2022-03-03,Wortel,Sayuran,5858,25,0,0
2022-03-04,Wortel,Sayuran,6123,24,0,0
2022-03-05,Wortel,Sayuran,5932,27,0,0
2022-03-06,Wortel,Sayuran,6090,19,0,0
2022-03-07,Wortel,Sayuran,6280,24,0,0
2022-03-08,Wortel,Sayuran,6043,26,0,0
2022-03-09,Wortel,Sayuran,5911,20,0,0
2022-03-10,Wortel,Sayuran,5814,25,0,0
2022-03-11,Wortel,Sayuran,5709,26,0,0
2022-03-12,Wortel,Sayuran,6135,21,0,0
2022-03-13,Wortel,Sayuran,5814,20,0,0
2022-03-14,Wortel,Sayuran,5962,28,0,0
2022-03-15,Wortel,Sayuran,5980,22,0,0
2022-03-16,Wortel,Sayuran,6091,28,0,0
2022-03-17,Wortel,Sayuran,5811,22,0,0
2022-03-18,Wortel,Sayuran,6074,20,0,0
2022-03-19,Wortel,Sayuran,6150,24,0,0
2022-03-20,Wortel,Sayuran,6132,28,0,0
2022-03-21,Wortel,Sayuran,5887,26,0,0
2022-03-22,Wortel,Sayuran,6220,21,0,0
2022-03-23,Wortel,Sayuran,5881,22,0,0
2022-03-24,Wortel,Sayuran,6154,26,0,0
2022-03-25,Wortel,Sayuran,6135,20,0,0
2022-03-26,Wortel,Sayuran,6083,26,0,0
2022-03-27,Wortel,Sayuran,6124,20,0,0
2022-03-28,Wortel,Sayuran,5305,38,1,0
2022-03-29,Wortel,Sayuran,5284,29,1,0
2022-03-30,Wortel,Sayuran,5497,37,1,0
2022-03-31,Wortel,Sayuran,6092,26,0,0
2022-04-01,Wortel,Sayuran,6043,30,0,0
2022-04-02,Wortel,Sayuran,5910,26,0,0
2022-04-03,Wortel,Sayuran,6005,29,0,0
2022-04-04,Wortel,Sayuran,5912,28,0,0
2022-04-05,Wortel,Sayuran,5780,24,0,0
2022-04-06,Wortel,Sayuran,5863,26,0,0
2022-04-07,Wortel,Sayuran,6102,23,0,0
2022-04-08,Wortel,Sayuran,6087,20,0,0
2022-04-09,Wortel,Sayuran,6009,35,0,0
2022-04-10,Wortel,Sayuran,5839,28,0,0
2022-04-11,Wortel,Sayuran,5714,30,0,0
2022-04-12,Wortel,Sayuran,6054,31,0,0
2022-04-13,Wortel,Sayuran,6034,31,0,0
2022-04-14,Wortel,Sayuran,5935,37,0,0
2022-04-15,Wortel,Sayuran,5852,28,0,0
2022-04-16,Wortel,Sayuran,5976,20,0,0
2022-04-17,Wortel,Sayuran,5932,30,0,0
2022-04-18,Wortel,Sayuran,5909,33,0,0
2022-04-19,Wortel,Sayuran,5925,32,0,0
2022-04-20,Wortel,Sayuran,6071,25,0,0
2022-04-21,Wortel,Sayuran,5918,27,0,0
2022-04-22,Wortel,Sayuran,6098,29,0,0
2022-04-23,Wortel,Sayuran,6027,35,0,0
2022-04-24,Wortel,Sayuran,5925,29,0,0
2022-04-25,Wortel,Sayuran,6026,25,0,0
2022-04-26,Wortel,Sayuran,5940,29,0,0
2022-04-27,Wortel,Sayuran,5599,32,1,0
2022-04-28,Wortel,Sayuran,5307,47,1,0
2022-04-29,Wortel,Sayuran,5470,38,1,0
2022-04-30,Wortel,Sayuran,5754,26,0,0
2022-05-01,Wortel,Sayuran,5807,22,0,0
2022-05-02,Wortel,Sayuran,6269,29,0,1
2022-05-03,Wortel,Sayuran,5980,30,0,1
2022-05-04,Wortel,Sayuran,5912,28,0,0
2022-05-05,Wortel,Sayuran,5878,24,0,0
2022-05-06,Wortel,Sayuran,6092,38,0,0
2022-05-07,Wortel,Sayuran,6131,40,0,0
2022-05-08,Wortel,Sayuran,6069,21,0,0
2022-05-09,Wortel,Sayuran,6075,27,0,0
2022-05-10,Wortel,Sayuran,6157,19,0,0
2022-05-11,Wortel,Sayuran,6070,38,0,0
2022-05-12,Wortel,Sayuran,5859,28,0,0
2022-05-13,Wortel,Sayuran,6089,36,0,0
2022-05-14,Wortel,Sayuran,6063,27,0,0
2022-05-15,Wortel,Sayuran,5929,27,0,0
2022-05-16,Wortel,Sayuran,5880,34,0,0
2022-05-17,Wortel,Sayuran,6011,31,0,0
2022-05-18,Wortel,Sayuran,5938,25,0,0
2022-05-19,Wortel,Sayuran,6027,28,0,0
2022-05-20,Wortel,Sayuran,6011,26,0,0
2022-05-21,Wortel,Sayuran,5960,29,0,0
2022-05-22,Wortel,Sayuran,5925,36,0,0
2022-05-23,Wortel,Sayuran,6174,29,0,0
2022-05-24,Wortel,Sayuran,6009,26,0,0
2022-05-25,Wortel,Sayuran,5907,26,0,0
2022-05-26,Wortel,Sayuran,6043,25,0,0
2022-05-27,Wortel,Sayuran,5350,38,1,0
2022-05-28,Wortel,Sayuran,5339,42,1,0
2022-05-29,Wortel,Sayuran,5500,39,1,0
2022-05-30,Wortel,Sayuran,5945,31,0,0
2022-05-31,Wortel,Sayuran,6019,32,0,0
2022-06-01,Wortel,Sayuran,6220,32,0,0
2022-06-02,Wortel,Sayuran,5985,28,0,0
2022-06-03,Wortel,Sayuran,6047,29,0,0
2022-06-04,Wortel,Sayuran,5998,36,0,0
2022-06-05,Wortel,Sayuran,6078,30,0,0
2022-06-06,Wortel,Sayuran,5892,28,0,0
2022-06-07,Wortel,Sayuran,6154,35,0,0
2022-06-08,Wortel,Sayuran,6112,43,0,0
2022-06-09,Wortel,Sayuran,5948,19,0,0
2022-06-10,Wortel,Sayuran,6070,30,0,0
2022-06-11,Wortel,Sayuran,5995,27,0,0
2022-06-12,Wortel,Sayuran,6087,32,0,0
2022-06-13,Wortel,Sayuran,6082,34,0,0
2022-06-14,Wortel,Sayuran,6057,27,0,0
2022-06-15,Wortel,Sayuran,5878,30,0,0
2022-06-16,Wortel,Sayuran,6130,40,0,0
2022-06-17,Wortel,Sayuran,5920,24,0,0
2022-06-18,Wortel,Sayuran,5893,30,0,0
2022-06-19,Wortel,Sayuran,6237,28,0,0
2022-06-20,Wortel,Sayuran,6042,37,0,0
2022-06-21,Wortel,Sayuran,5993,31,0,0
2022-06-22,Wortel,Sayuran,6103,28,0,0
2022-06-23,Wortel,Sayuran,6204,34,0,0
2022-06-24,Wortel,Sayuran,5935,33,0,0
2022-06-25,Wortel,Sayuran,6207,27,0,0
2022-06-26,Wortel,Sayuran,5311,48,1,0
2022-06-27,Wortel,Sayuran,5422,35,1,0
2022-06-28,Wortel,Sayuran,5536,31,1,0
2022-06-29,Wortel,Sayuran,6097,35,0,0
2022-06-30,Wortel,Sayuran,6029,28,0,0
2022-07-01,Wortel,Sayuran,5959,28,0,0
2022-07-02,Wortel,Sayuran,6172,33,0,0
2022-07-03,Wortel,Sayuran,5977,31,0,0
2022-07-04,Wortel,Sayuran,6071,26,0,0
2022-07-05,Wortel,Sayuran,6005,37,0,0
2022-07-06,Wortel,Sayuran,5835,27,0,0
2022-07-07,Wortel,Sayuran,5927,31,0,0
2022-07-08,Wortel,Sayuran,6116,36,0,0
2022-07-09,Wortel,Sayuran,5765,27,0,0
2022-07-10,Wortel,Sayuran,6034,34,0,0
2022-07-11,Wortel,Sayuran,6009,28,0,0
2022-07-12,Wortel,Sayuran,6202,25,0,0
2022-07-13,Wortel,Sayuran,6110,24,0,0
2022-07-14,Wortel,Sayuran,5952,24,0,0
2022-07-15,Wortel,Sayuran,6015,31,0,0
2022-07-16,Wortel,Sayuran,6099,30,0,0
2022-07-17,Wortel,Sayuran,6187,42,0,0
2022-07-18,Wortel,Sayuran,6072,36,0,0
2022-07-19,Wortel,Sayuran,5962,30,0,0
2022-07-20,Wortel,Sayuran,5883,31,0,0
2022-07-21,Wortel,Sayuran,6126,30,0,0
2022-07-22,Wortel,Sayuran,5810,38,0,0
2022-07-23,Wortel,Sayuran,5909,27,0,0
2022-07-24,Wortel,Sayuran,6063,29,0,0
2022-07-25,Wortel,Sayuran,6110,27,0,0
2022-07-26,Wortel,Sayuran,5563,42,1,0
2022-07-27,Wortel,Sayuran,5390,43,1,0
2022-07-28,Wortel,Sayuran,5526,35,1,0
2022-07-29,Wortel,Sayuran,6033,31,0,0
2022-07-30,Wortel,Sayuran,5845,41,0,0
2022-07-31,Wortel,Sayuran,6047,30,0,0
2022-08-01,Wortel,Sayuran,6074,21,0,0
2022-08-02,Wortel,Sayuran,5966,26,0,0
2022-08-03,Wortel,Sayuran,6178,33,0,0
2022-08-04,Wortel,Sayuran,6142,32,0,0
2022-08-05,Wortel,Sayuran,5864,26,0,0
2022-08-06,Wortel,Sayuran,6034,16,0,0
2022-08-07,Wortel,Sayuran,5897,33,0,0
2022-08-08,Wortel,Sayuran,5972,36,0,0
2022-08-09,Wortel,Sayuran,5979,35,0,0
2022-08-10,Wortel,Sayuran,6061,36,0,0
2022-08-11,Wortel,Sayuran,5994,30,0,0
2022-08-12,Wortel,Sayuran,6054,30,0,0
2022-08-13,Wortel,Sayuran,6133,26,0,0
2022-08-14,Wortel,Sayuran,5862,30,0,0
2022-08-15,Wortel,Sayuran,5980,21,0,0
2022-08-16,Wortel,Sayuran,6011,26,0,0
2022-08-17,Wortel,Sayuran,5904,79,0,0
2022-08-18,Wortel,Sayuran,5764,32,0,0
2022-08-19,Wortel,Sayuran,6139,27,0,0
2022-08-20,Wortel,Sayuran,6077,28,0,0
2022-08-21,Wortel,Sayuran,6237,37,0,0
2022-08-22,Wortel,Sayuran,6437,28,0,0
2022-08-23,Wortel,Sayuran,6124,32,0,0
2022-08-24,Wortel,Sayuran,6031,30,0,0
2022-08-25,Wortel,Sayuran,5492,37,1,0
2022-08-26,Wortel,Sayuran,5230,38,1,0
2022-08-27,Wortel,Sayuran,5386,44,1,0
2022-08-28,Wortel,Sayuran,5956,33,0,0
2022-08-29,Wortel,Sayuran,6044,27,0,0
2022-08-30,Wortel,Sayuran,5826,34,0,0
2022-08-31,Wortel,Sayuran,6197,26,0,0
2022-09-01,Wortel,Sayuran,5968,27,0,0
2022-09-02,Wortel,Sayuran,6125,30,0,0
2022-09-03,Wortel,Sayuran,5985,26,0,0
2022-09-04,Wortel,Sayuran,6030,31,0,0
2022-09-05,Wortel,Sayuran,6027,26,0,0
2022-09-06,Wortel,Sayuran,5835,43,0,0
2022-09-07,Wortel,Sayuran,5906,33,0,0
2022-09-08,Wortel,Sayuran,6234,36,0,0
2022-09-09,Wortel,Sayuran,5911,30,0,0
2022-09-10,Wortel,Sayuran,6089,28,0,0
2022-09-11,Wortel,Sayuran,6079,30,0,0
2022-09-12,Wortel,Sayuran,5956,28,0,0
2022-09-13,Wortel,Sayuran,6077,36,0,0
2022-09-14,Wortel,Sayuran,6114,37,0,0
2022-09-15,Wortel,Sayuran,5992,31,0,0
2022-09-16,Wortel,Sayuran,6006,22,0,0
2022-09-17,Wortel,Sayuran,6035,28,0,0
2022-09-18,Wortel,Sayuran,5975,36,0,0
2022-09-19,Wortel,Sayuran,6096,28,0,0
2022-09-20,Wortel,Sayuran,6059,37,0,0
2022-09-21,Wortel,Sayuran,5857,32,0,0
2022-09-22,Wortel,Sayuran,6144,37,0,0
2022-09-23,Wortel,Sayuran,6070,34,0,0
2022-09-24,Wortel,Sayuran,5239,34,1,0
2022-09-25,Wortel,Sayuran,5302,37,1,0
2022-09-26,Wortel,Sayuran,5312,30,1,0
2022-09-27,Wortel,Sayuran,6186,40,0,0
2022-09-28,Wortel,Sayuran,6067,38,0,0
2022-09-29,Wortel,Sayuran,5875,32,0,0
2022-09-30,Wortel,Sayuran,5898,29,0,0
2022-10-01,Wortel,Sayuran,5954,22,0,0
2022-10-02,Wortel,Sayuran,5990,20,0,0
2022-10-03,Wortel,Sayuran,6129,30,0,0
2022-10-04,Wortel,Sayuran,6112,27,0,0
2022-10-05,Wortel,Sayuran,6021,20,0,0
2022-10-06,Wortel,Sayuran,6189,24,0,0
2022-10-07,Wortel,Sayuran,5981,26,0,0
2022-10-08,Wortel,Sayuran,6113,31,0,0
2022-10-09,Wortel,Sayuran,5964,23,0,0
2022-10-10,Wortel,Sayuran,5890,32,0,0
2022-10-11,Wortel,Sayuran,6060,25,0,0
2022-10-12,Wortel,Sayuran,6010,27,0,0
2022-10-13,Wortel,Sayuran,6291,28,0,0
2022-10-14,Wortel,Sayuran,5841,28,0,0
2022-10-15,Wortel,Sayuran,6112,34,0,0
2022-10-16,Wortel,Sayuran,6189,21,0,0
2022-10-17,Wortel,Sayuran,5977,35,0,0
2022-10-18,Wortel,Sayuran,5932,23,0,0
2022-10-19,Wortel,Sayuran,5973,22,0,0
2022-10-20,Wortel,Sayuran,5889,21,0,0
2022-10-21,Wortel,Sayuran,6062,27,0,0
2022-10-22,Wortel,Sayuran,5904,21,0,0
2022-10-23,Wortel,Sayuran,5951,25,0,0
2022-10-24,Wortel,Sayuran,5316,25,1,0
2022-10-25,Wortel,Sayuran,5345,37,1,0
2022-10-26,Wortel,Sayuran,5503,25,1,0
2022-10-27,Wortel,Sayuran,5911,26,0,0
2022-10-28,Wortel,Sayuran,6001,26,0,0
2022-10-29,Wortel,Sayuran,6141,19,0,0
2022-10-30,Wortel,Sayuran,5829,25,0,0
2022-10-31,Wortel,Sayuran,5871,28,0,0
2022-11-01,Wortel,Sayuran,6029,24,0,0
2022-11-02,Wortel,Sayuran,6071,25,0,0
2022-11-03,Wortel,Sayuran,6151,26,0,0
2022-11-04,Wortel,Sayuran,5999,24,0,0
2022-11-05,Wortel,Sayuran,6126,20,0,0
2022-11-06,Wortel,Sayuran,5872,24,0,0
2022-11-07,Wortel,Sayuran,6111,22,0,0
2022-11-08,Wortel,Sayuran,6055,19,0,0
2022-11-09,Wortel,Sayuran,5746,22,0,0
2022-11-10,Wortel,Sayuran,5903,25,0,0
2022-11-11,Wortel,Sayuran,5914,23,0,0
2022-11-12,Wortel,Sayuran,5999,26,0,0
2022-11-13,Wortel,Sayuran,6050,27,0,0
2022-11-14,Wortel,Sayuran,6162,24,0,0
2022-11-15,Wortel,Sayuran,6227,21,0,0
2022-11-16,Wortel,Sayuran,5920,22,0,0
2022-11-17,Wortel,Sayuran,5898,19,0,0
2022-11-18,Wortel,Sayuran,5996,19,0,0
2022-11-19,Wortel,Sayuran,5934,19,0,0
2022-11-20,Wortel,Sayuran,6154,25,0,0
2022-11-21,Wortel,Sayuran,5991,32,0,0
2022-11-22,Wortel,Sayuran,6062,25,0,0
2022-11-23,Wortel,Sayuran,5563,22,1,0
2022-11-24,Wortel,Sayuran,5649,27,1,0
2022-11-25,Wortel,Sayuran,5439,27,1,0
2022-11-26,Wortel,Sayuran,5913,17,0,0
2022-11-27,Wortel,Sayuran,6071,17,0,0
2022-11-28,Wortel,Sayuran,5852,23,0,0
2022-11-29,Wortel,Sayuran,6076,23,0,0
2022-11-30,Wortel,Sayuran,6403,21,0,0
2022-12-01,Wortel,Sayuran,6166,20,0,0
2022-12-02,Wortel,Sayuran,6045,25,0,0
2022-12-03,Wortel,Sayuran,6009,32,0,0
2022-12-04,Wortel,Sayuran,6015,29,0,0
2022-12-05,Wortel,Sayuran,6094,26,0,0
2022-12-06,Wortel,Sayuran,5921,25,0,0
2022-12-07,Wortel,Sayuran,6183,23,0,0
2022-12-08,Wortel,Sayuran,6152,18,0,0
2022-12-09,Wortel,Sayuran,6202,16,0,0
2022-12-10,Wortel,Sayuran,5915,23,0,0
2022-12-11,Wortel,Sayuran,6092,15,0,0
2022-12-12,Wortel,Sayuran,6337,26,0,0
2022-12-13,Wortel,Sayuran,6328,22,0,0
2022-12-14,Wortel,Sayuran,5907,19,0,0
2022-12-15,Wortel,Sayuran,5875,19,0,0
2022-12-16,Wortel,Sayuran,5943,17,0,0
2022-12-17,Wortel,Sayuran,5986,26,0,0
